,Car
12136,1.0
12137,1.0
12138,1.0
12139,1.0
12140,1.0
12141,2.0
12142,1.0
12143,4.0
12144,2.0
12145,2.0
12146,1.0
12147,1.0
12148,3.0
12149,2.0
12150,2.0
12151,2.0
12152,2.0
12153,2.0
12154,2.0
12155,0.0
12156,1.0
12157,2.0
12158,1.0
12159,0.0
12160,1.0
12161,2.0
12162,4.0
12163,2.0
12164,1.0
12165,1.0
12166,0.0
12167,1.0
12168,1.0
12169,1.0
12170,4.0
12171,4.0
12172,2.0
12173,0.0
12174,2.0
12175,1.0
12176,2.0
12177,2.0
12178,2.0
12179,3.0
12180,2.0
12181,2.0
12182,3.0
12183,1.0
12184,1.0
12185,2.0
12186,2.0
12187,1.0
12188,1.0
12189,1.0
12190,3.0
12191,3.0
12192,2.0
12193,2.0
12194,1.0
12195,2.0
12196,1.0
12197,2.0
12198,0.0
12199,4.0
12200,1.0
12201,2.0
12202,2.0
12203,1.0
12204,2.0
12205,1.0
12206,0.0
12207,1.0
12208,0.0
12209,1.0
12210,2.0
12211,2.0
12212,2.0
12213,3.0
12214,3.0
12215,2.0
12216,3.0
12217,2.0
12218,3.0
12219,2.0
12220,1.0
12222,1.0
12223,3.0
12224,2.0
12225,3.0
12226,2.0
12227,2.0
12228,2.0
12229,5.0
12230,2.0
12231,2.0
12232,2.0
12233,1.0
12234,3.0
12235,4.0
12236,3.0
12237,2.0
12238,1.0
12239,2.0
12240,2.0
12241,1.0
12242,3.0
12243,1.0
12244,1.0
12245,1.0
12246,0.0
12248,2.0
12249,2.0
12250,1.0
12251,2.0
12252,2.0
12253,2.0
12254,1.0
12255,1.0
12256,2.0
12257,2.0
12258,2.0
12260,1.0
12261,1.0
12262,4.0
12263,1.0
12264,5.0
12265,2.0
12266,2.0
12267,2.0
12268,8.0
12269,2.0
12270,2.0
12271,1.0
12272,1.0
12273,1.0
12274,1.0
12275,2.0
12276,2.0
12277,2.0
12278,3.0
12279,2.0
12280,3.0
12281,2.0
12282,2.0
12283,1.0
12284,1.0
12285,2.0
12286,2.0
12287,2.0
12288,0.0
12289,5.0
12290,2.0
12291,1.0
12292,3.0
12293,1.0
12294,2.0
12295,1.0
12296,1.0
12297,2.0
12298,2.0
12299,1.0
12300,2.0
12301,2.0
12302,2.0
12303,1.0
12304,3.0
12305,1.0
12306,2.0
12307,2.0
12308,2.0
12309,2.0
12310,3.0
12311,3.0
12312,2.0
12313,2.0
12314,2.0
12315,1.0
12316,1.0
12317,2.0
12318,2.0
12319,1.0
12321,1.0
12322,3.0
12323,2.0
12324,3.0
12325,3.0
12326,2.0
12327,2.0
12328,2.0
12329,4.0
12330,2.0
12331,2.0
12332,1.0
12333,2.0
12334,2.0
12335,3.0
12336,4.0
12337,2.0
12338,2.0
12339,4.0
12340,2.0
12341,2.0
12342,2.0
12343,1.0
12344,2.0
12345,1.0
12346,2.0
12347,2.0
12348,2.0
12349,2.0
12350,2.0
12351,2.0
12352,2.0
12353,2.0
12354,2.0
12355,0.0
12356,3.0
12357,2.0
12358,2.0
12359,2.0
12360,1.0
12361,2.0
12363,2.0
12364,0.0
12365,2.0
12366,1.0
12367,0.0
12368,3.0
12369,1.0
12370,0.0
12371,4.0
12372,2.0
12373,4.0
12374,4.0
12375,5.0
12376,1.0
12377,2.0
12378,1.0
12379,2.0
12380,2.0
12381,2.0
12382,2.0
12384,2.0
12385,0.0
12386,6.0
12387,3.0
12388,1.0
12389,2.0
12390,2.0
12391,4.0
12392,1.0
12393,3.0
12394,2.0
12395,2.0
12396,2.0
12398,1.0
12399,3.0
12400,2.0
12401,0.0
12402,2.0
12403,2.0
12404,2.0
12405,4.0
12406,2.0
12407,1.0
12408,3.0
12409,2.0
12410,1.0
12411,3.0
12412,2.0
12413,6.0
12414,2.0
12415,2.0
12416,2.0
12417,1.0
12418,2.0
12419,1.0
12420,2.0
12421,3.0
12422,2.0
12423,2.0
12424,2.0
12425,2.0
12427,2.0
12428,1.0
12429,1.0
12430,1.0
12431,1.0
12432,1.0
12433,3.0
12434,1.0
12435,2.0
12436,2.0
12437,1.0
12438,2.0
12439,2.0
12440,1.0
12441,5.0
12442,2.0
12443,2.0
12444,2.0
12445,2.0
12446,2.0
12447,2.0
12448,4.0
12449,3.0
12450,2.0
12451,4.0
12452,1.0
12453,2.0
12454,1.0
12455,2.0
12456,2.0
12457,1.0
12458,2.0
12459,4.0
12460,2.0
12461,1.0
12465,2.0
12466,2.0
12467,2.0
12468,2.0
12469,1.0
12470,1.0
12471,2.0
12472,2.0
12473,0.0
12475,2.0
12476,2.0
12477,2.0
12478,3.0
12479,1.0
12480,2.0
12481,2.0
12482,2.0
12483,3.0
12484,2.0
12485,1.0
12486,1.0
12487,1.0
12488,2.0
12491,1.0
12492,2.0
12493,1.0
12494,2.0
12495,2.0
12496,1.0
12498,0.0
12499,1.0
12500,2.0
12501,2.0
12502,4.0
12503,2.0
12504,2.0
12505,3.0
12506,4.0
12507,2.0
12508,2.0
12509,2.0
12510,1.0
12511,2.0
12512,2.0
12513,5.0
12514,3.0
12515,2.0
12516,1.0
12517,2.0
12518,2.0
12519,3.0
12520,2.0
12521,2.0
12522,3.0
12523,2.0
12524,2.0
12525,2.0
12526,2.0
12527,1.0
12528,2.0
12529,2.0
12530,2.0
12532,1.0
12533,2.0
12534,2.0
12535,3.0
12536,2.0
12537,1.0
12538,1.0
12539,2.0
12540,3.0
12541,2.0
12542,1.0
12543,1.0
12544,3.0
12545,4.0
12546,0.0
12547,1.0
12548,1.0
12549,2.0
12550,0.0
12551,2.0
12552,2.0
12553,2.0
12554,2.0
12555,2.0
12556,2.0
12557,1.0
12558,1.0
12559,2.0
12560,3.0
12561,2.0
12562,2.0
12563,1.0
12564,1.0
12565,2.0
12566,1.0
12567,1.0
12568,2.0
12569,2.0
12570,2.0
12571,2.0
12572,0.0
12573,1.0
12574,1.0
12575,1.0
12576,2.0
12577,2.0
12578,2.0
12579,2.0
12580,3.0
12581,2.0
12582,2.0
12583,0.0
12584,4.0
12585,0.0
12586,2.0
12587,2.0
12588,3.0
12589,1.0
12590,2.0
12591,2.0
12592,0.0
12593,1.0
12594,1.0
12595,1.0
12596,2.0
12597,2.0
12598,2.0
12599,2.0
12600,1.0
12601,2.0
12602,1.0
12603,2.0
12604,1.0
12605,0.0
12609,2.0
12612,0.0
12614,2.0
12615,2.0
12616,2.0
12617,2.0
12618,3.0
12619,4.0
12620,3.0
12621,2.0
12622,2.0
12623,2.0
12624,3.0
12625,1.0
12626,1.0
12627,2.0
12628,2.0
12629,2.0
12630,2.0
12631,0.0
12632,1.0
12634,3.0
12635,2.0
12636,2.0
12637,1.0
12639,4.0
12640,2.0
12641,2.0
12642,1.0
12643,2.0
12644,2.0
12645,1.0
12646,4.0
12647,2.0
12648,2.0
12649,2.0
12650,2.0
12651,3.0
12652,2.0
12653,2.0
12654,2.0
12655,2.0
12656,2.0
12657,1.0
12658,2.0
12659,2.0
12660,3.0
12661,2.0
12662,4.0
12663,1.0
12664,1.0
12665,2.0
12666,0.0
12667,3.0
12668,1.0
12669,2.0
12670,2.0
12671,2.0
12672,3.0
12673,1.0
12674,1.0
12675,2.0
12676,2.0
12677,2.0
12678,1.0
12679,2.0
12680,1.0
12681,2.0
12682,2.0
12683,2.0
12684,2.0
12685,3.0
12686,2.0
12687,2.0
12688,3.0
12689,2.0
12690,2.0
12691,2.0
12692,2.0
12693,4.0
12694,1.0
12695,1.0
12696,2.0
12697,1.0
12698,3.0
12699,1.0
12700,1.0
12701,2.0
12702,2.0
12703,5.0
12704,6.0
12705,2.0
12706,1.0
12707,3.0
12708,2.0
12709,5.0
12710,2.0
12711,2.0
12712,2.0
12713,2.0
12714,2.0
12715,4.0
12716,1.0
12717,2.0
12718,1.0
12719,1.0
12720,4.0
12721,2.0
12722,2.0
12724,3.0
12725,2.0
12726,2.0
12727,2.0
12728,2.0
12729,2.0
12730,1.0
12731,1.0
12732,1.0
12733,2.0
12734,0.0
12735,2.0
12736,6.0
12737,2.0
12738,2.0
12739,2.0
12740,3.0
12741,2.0
12742,3.0
12743,2.0
12744,2.0
12745,1.0
12746,3.0
12747,1.0
12748,2.0
12749,0.0
12750,2.0
12751,1.0
12752,2.0
12753,4.0
12754,2.0
12755,2.0
12756,2.0
12757,2.0
12758,2.0
12759,2.0
12760,2.0
12761,2.0
12762,2.0
12763,2.0
12764,2.0
12765,2.0
12766,2.0
12767,0.0
12768,2.0
12769,1.0
12770,2.0
12771,3.0
12772,2.0
12773,1.0
12774,2.0
12775,2.0
12776,2.0
12777,1.0
12778,4.0
12779,2.0
12780,1.0
12781,2.0
12782,2.0
12783,2.0
12784,1.0
12786,2.0
12787,3.0
12788,2.0
12789,1.0
12790,1.0
12791,2.0
12792,4.0
12793,2.0
12794,3.0
12795,1.0
12796,2.0
12797,2.0
12798,1.0
12799,2.0
12800,2.0
12801,2.0
12802,0.0
12803,4.0
12804,1.0
12807,4.0
12808,1.0
12809,2.0
12810,2.0
12811,1.0
12812,2.0
12813,2.0
12814,2.0
12816,0.0
12817,1.0
12820,2.0
12821,0.0
12822,1.0
12823,2.0
12824,2.0
12825,1.0
12826,2.0
12827,1.0
12828,2.0
12829,2.0
12831,3.0
12832,0.0
12833,2.0
12834,1.0
12835,2.0
12836,2.0
12837,2.0
12838,1.0
12839,2.0
12840,2.0
12842,3.0
12843,0.0
12845,4.0
12846,2.0
12847,3.0
12848,1.0
12849,2.0
12850,3.0
12851,3.0
12852,1.0
12853,1.0
12854,2.0
12855,2.0
12856,2.0
12857,1.0
12858,2.0
12859,2.0
12860,2.0
12861,2.0
12862,2.0
12863,2.0
12864,2.0
12865,1.0
12866,2.0
12867,6.0
12868,3.0
12869,2.0
12870,2.0
12871,2.0
12872,1.0
12873,4.0
12874,2.0
12875,2.0
12876,1.0
12877,2.0
12878,4.0
12879,2.0
12880,2.0
12881,1.0
12882,0.0
12883,1.0
12885,2.0
12886,2.0
12887,2.0
12889,2.0
12890,2.0
12891,1.0
12892,2.0
12893,2.0
12894,2.0
12895,3.0
12896,2.0
12897,2.0
12898,2.0
12899,1.0
12900,4.0
12901,2.0
12902,2.0
12903,2.0
12904,2.0
12905,1.0
12906,2.0
12907,2.0
12908,2.0
12909,1.0
12910,2.0
12911,1.0
12912,2.0
12913,1.0
12914,4.0
12915,3.0
12916,2.0
12917,2.0
12918,5.0
12919,1.0
12920,1.0
12921,1.0
12922,1.0
12923,2.0
12924,2.0
12925,2.0
12926,2.0
12927,4.0
12928,4.0
12930,3.0
12931,2.0
12932,1.0
12933,1.0
12934,1.0
12935,2.0
12936,2.0
12938,1.0
12939,2.0
12940,4.0
12941,1.0
12942,2.0
12943,0.0
12944,2.0
12945,2.0
12946,1.0
12947,2.0
12948,2.0
12949,2.0
12950,2.0
12951,2.0
12952,2.0
12953,2.0
12954,1.0
12955,2.0
12956,2.0
12957,2.0
12958,2.0
12959,2.0
12960,2.0
12961,3.0
12962,1.0
12963,1.0
12964,2.0
12965,4.0
12966,2.0
12967,2.0
12968,2.0
12969,3.0
12970,2.0
12971,2.0
12972,0.0
12973,4.0
12974,1.0
12976,2.0
12977,1.0
12978,0.0
12979,1.0
12980,2.0
12981,1.0
12982,2.0
12983,1.0
12984,1.0
12985,1.0
12986,1.0
12987,2.0
12988,3.0
12989,1.0
12990,3.0
12991,1.0
12992,4.0
12993,2.0
12994,2.0
12996,1.0
12997,2.0
12998,1.0
12999,2.0
13000,1.0
13001,2.0
13002,2.0
13003,1.0
13004,2.0
13005,1.0
13006,2.0
13007,2.0
13008,2.0
13009,2.0
13010,1.0
13011,1.0
13012,2.0
13013,3.0
13014,4.0
13015,2.0
13016,2.0
13017,1.0
13018,1.0
13019,2.0
13020,2.0
13021,1.0
13022,2.0
13023,2.0
13024,1.0
13025,1.0
13026,2.0
13027,2.0
13028,1.0
13029,2.0
13030,0.0
13031,2.0
13032,2.0
13033,1.0
13034,1.0
13035,3.0
13036,2.0
13037,1.0
13038,1.0
13039,0.0
13040,1.0
13041,2.0
13042,2.0
13043,2.0
13044,4.0
13045,3.0
13046,2.0
13047,2.0
13049,2.0
13050,2.0
13051,1.0
13052,3.0
13053,2.0
13054,2.0
13055,1.0
13056,2.0
13057,3.0
13058,1.0
13059,2.0
13060,2.0
13061,2.0
13062,2.0
13063,1.0
13064,2.0
13065,2.0
13066,2.0
13067,2.0
13068,2.0
13069,2.0
13070,2.0
13071,2.0
13072,2.0
13073,1.0
13074,2.0
13075,1.0
13076,2.0
13077,2.0
13078,1.0
13079,1.0
13080,2.0
13081,2.0
13082,2.0
13083,2.0
13084,2.0
13085,1.0
13086,2.0
13087,4.0
13088,2.0
13089,2.0
13090,2.0
13092,1.0
13093,2.0
13094,2.0
13095,5.0
13096,2.0
13098,1.0
13099,3.0
13100,2.0
13101,2.0
13102,1.0
13103,4.0
13104,5.0
13105,2.0
13106,2.0
13107,2.0
13108,4.0
13109,2.0
13110,2.0
13111,2.0
13112,2.0
13113,2.0
13114,2.0
13115,2.0
13116,2.0
13117,2.0
13118,1.0
13119,3.0
13120,3.0
13121,3.0
13122,1.0
13123,2.0
13124,1.0
13125,1.0
13126,2.0
13127,3.0
13128,1.0
13129,1.0
13130,2.0
13131,2.0
13132,3.0
13133,2.0
13134,2.0
13135,2.0
13136,1.0
13137,8.0
13138,2.0
13139,2.0
13140,1.0
13141,2.0
13142,2.0
13143,2.0
13144,2.0
13145,2.0
13146,2.0
13147,2.0
13148,1.0
13149,3.0
13150,2.0
13151,2.0
13152,1.0
13153,2.0
13154,2.0
13155,3.0
13156,1.0
13157,2.0
13158,2.0
13159,2.0
13160,2.0
13161,3.0
13162,2.0
13163,2.0
13164,1.0
13165,2.0
13166,1.0
13167,2.0
13168,2.0
13169,2.0
13170,1.0
13171,2.0
13172,2.0
13173,2.0
13174,1.0
13176,1.0
13178,1.0
13179,1.0
13180,2.0
13181,1.0
13182,1.0
13183,2.0
13184,1.0
13185,1.0
13186,2.0
13187,2.0
13188,0.0
13189,2.0
13190,2.0
13191,1.0
13192,2.0
13193,1.0
13194,2.0
13195,2.0
13196,2.0
13197,4.0
13198,1.0
13199,2.0
13200,2.0
13201,2.0
13202,2.0
13203,2.0
13204,2.0
13205,2.0
13206,2.0
13207,4.0
13208,2.0
13209,0.0
13210,2.0
13211,2.0
13212,1.0
13213,2.0
13214,1.0
13215,2.0
13216,2.0
13217,1.0
13218,1.0
13219,0.0
13220,2.0
13221,4.0
13222,5.0
13223,2.0
13226,1.0
13227,0.0
13228,3.0
13229,2.0
13230,2.0
13231,4.0
13232,2.0
13233,2.0
13234,2.0
13235,2.0
13236,1.0
13237,2.0
13238,1.0
13239,2.0
13240,2.0
13241,2.0
13242,2.0
13243,2.0
13244,1.0
13245,5.0
13246,2.0
13247,1.0
13248,2.0
13250,1.0
13251,0.0
13252,1.0
13254,2.0
13255,3.0
13256,1.0
13257,2.0
13258,1.0
13259,2.0
13260,2.0
13261,2.0
13262,5.0
13263,2.0
13264,2.0
13265,2.0
13267,2.0
13268,2.0
13269,2.0
13270,2.0
13271,2.0
13272,1.0
13273,2.0
13274,3.0
13275,2.0
13276,2.0
13277,6.0
13278,1.0
13279,6.0
13280,1.0
13281,1.0
13282,2.0
13283,2.0
13284,2.0
13285,2.0
13286,2.0
13287,1.0
13288,0.0
13290,1.0
13291,2.0
13292,4.0
13293,1.0
13295,2.0
13296,1.0
13298,2.0
13299,3.0
13300,1.0
13301,1.0
13302,2.0
13303,2.0
13304,1.0
13305,2.0
13306,1.0
13307,2.0
13308,0.0
13309,2.0
13310,2.0
13311,2.0
13312,2.0
13313,2.0
13314,2.0
13315,3.0
13316,1.0
13317,3.0
13318,2.0
13319,2.0
13320,4.0
13321,2.0
13322,1.0
13323,1.0
13324,3.0
13325,2.0
13326,2.0
13327,2.0
13328,2.0
13329,1.0
13330,1.0
13331,2.0
13332,1.0
13333,2.0
13334,1.0
13335,3.0
13336,1.0
13337,1.0
13338,2.0
13339,1.0
13340,4.0
13341,1.0
13342,2.0
13343,1.0
13344,3.0
13346,2.0
13347,1.0
13348,2.0
13349,3.0
13350,2.0
13351,2.0
13352,1.0
13353,2.0
13354,3.0
13355,2.0
13356,3.0
13357,3.0
13358,1.0
13359,2.0
13360,2.0
13361,3.0
13362,2.0
13363,1.0
13364,2.0
13365,3.0
13366,2.0
13367,2.0
13368,2.0
13369,3.0
13370,2.0
13371,5.0
13373,1.0
13374,1.0
13375,2.0
13376,2.0
13377,2.0
13378,2.0
13379,3.0
13380,1.0
13381,2.0
13382,2.0
13383,1.0
13384,2.0
13385,1.0
13386,1.0
13387,2.0
13388,2.0
13390,3.0
13391,1.0
13392,2.0
13393,2.0
13394,1.0
13395,2.0
13396,1.0
13397,2.0
13398,2.0
13399,2.0
13400,1.0
13401,3.0
13402,1.0
13403,1.0
13404,2.0
13405,2.0
13406,2.0
13407,1.0
13408,4.0
13409,2.0
13410,0.0
13411,2.0
13412,4.0
13413,6.0
13414,2.0
13415,1.0
13416,1.0
13417,0.0
13418,1.0
13419,1.0
13420,1.0
13421,2.0
13422,2.0
13423,1.0
13424,2.0
13425,2.0
13426,1.0
13427,4.0
13428,1.0
13429,2.0
13430,2.0
13431,2.0
13432,2.0
13433,2.0
13434,2.0
13435,2.0
13436,2.0
13437,2.0
13438,3.0
13439,1.0
13440,1.0
13441,2.0
13442,1.0
13443,2.0
13444,3.0
13445,1.0
13446,2.0
13447,0.0
13448,1.0
13449,1.0
13450,2.0
13451,2.0
13452,3.0
13453,1.0
13454,2.0
13455,2.0
13456,4.0
13457,2.0
13458,2.0
13459,2.0
13461,4.0
13462,2.0
13463,4.0
13464,2.0
13465,2.0
13466,2.0
13467,2.0
13468,2.0
13469,2.0
13470,4.0
13471,2.0
13472,2.0
13473,1.0
13474,3.0
13475,2.0
13476,2.0
13477,1.0
13478,2.0
13479,6.0
13480,1.0
13481,3.0
13482,1.0
13483,5.0
13484,1.0
13485,2.0
13486,4.0
13487,2.0
13488,1.0
13489,2.0
13490,0.0
13491,2.0
13492,2.0
13493,2.0
13494,2.0
13495,1.0
13497,1.0
13498,3.0
13499,1.0
13500,2.0
13501,2.0
13502,1.0
13503,2.0
13504,2.0
13505,3.0
13506,1.0
13507,3.0
13509,1.0
13510,1.0
13511,1.0
13512,0.0
13513,0.0
13514,3.0
13515,2.0
13516,1.0
13517,2.0
13518,3.0
13519,4.0
13520,2.0
13521,2.0
13523,2.0
13525,2.0
13526,1.0
13527,10.0
13528,2.0
13529,2.0
13530,2.0
13531,4.0
13532,2.0
13533,2.0
13534,2.0
13535,4.0
13536,2.0
13537,1.0
13538,2.0
13539,2.0
13540,1.0
13541,1.0
13542,2.0
13543,2.0
13544,3.0
13545,3.0
13546,2.0
13547,2.0
13548,2.0
13549,1.0
13551,2.0
13552,1.0
13553,2.0
13554,2.0
13555,3.0
13556,1.0
13557,2.0
13558,2.0
13559,1.0
13560,2.0
13561,2.0
13562,1.0
13563,2.0
13564,1.0
13565,2.0
13566,2.0
13567,3.0
13568,2.0
13569,2.0
13570,2.0
13571,2.0
13572,1.0
13573,1.0
13574,2.0
13575,2.0
13576,2.0
13577,4.0
13578,5.0
13579,1.0
